name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Eesti,2021-01-01T00:00:00,0,-3.7,0,100,0,0,,0,0,,11.8,207,1010,99.5,1,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T01:00:00,0.1,-2.9,0.1,100,0,0,,0,0,,8.9,169,1010,99.9,1,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T02:00:00,1,-2.2,0.1,93.75,0,0,,0,0,,10.4,193,1010.4,99.9,1.9,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T03:00:00,1,-1.4,1,99.95,0,0,,0,0,,7.6,190,1010,99.7,1.2,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T04:00:00,1,-1.9,1,99.93,0,0,,0,0,,9.3,209,1010,99.9,3.2,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T05:00:00,1,-1.4,1,99.93,0,0,,0,0,,7.6,189,1011,99.9,5.1,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T06:00:00,1,-2.3,1,99.91,0,0,,0,0,,11.1,189,1011,99.9,5.1,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T07:00:00,2,-1.1,1,93.19,0,0,,0,0,,11.1,179,1011,99.9,8,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T08:00:00,1,-3.3,1,99.96,0,0,,0,0,,16.3,179,1011,100,3.1,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T09:00:00,1,-1.4,1,99.97,0,0,,0,0,,7.6,189,1011,100,5,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T10:00:00,1,-1.9,0,93.09,0,0,,0,0,,9.3,170,1012,100,5.1,7,0,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T11:00:00,1,-1.4,1,99.96,0,0,,0,0,,7.5,150,1012,99.9,3,11,0,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T12:00:00,1,-1.4,0,93.18,0,0,,0,0,,7.5,140,1012,99.9,6.9,16,0.1,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T13:00:00,1,-1.4,0,93.17,0,0,,0,0,,7.5,198,1012,99.9,10,12,0,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T14:00:00,0,-2.5,0,99.94,0,0,,0,0,,7.5,101,1012,99.9,10.1,7,0,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T15:00:00,0,-2.5,-0.9,93.09,0,0,,0,0,,7.5,90,1012,99.9,10.1,5,0,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T16:00:00,0,-2.5,-1,93.02,0,0,,0,0,,7.6,90,1012,99.9,10.4,1,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,F5447,26029099999,26134099999,26124099999"
Eesti,2021-01-01T17:00:00,0,-3.1,-1,93.07,0,0,,0,0,,9.3,109,1012,99.9,10.1,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T18:00:00,0,-2.5,-1,93.08,0,0,,0,0,,7.5,99,1012,99.9,10.1,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T19:00:00,-1,-1,-1.9,93,0,0,,0,0,,0.2,4,1012,89.6,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T20:00:00,-1,-1,-1.9,93.01,0,0,,0,0,,3.7,12,1012,29.9,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T21:00:00,-1,-1,-2,93.01,0,0,,0,0,,1.9,63,1012,50.6,4.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T22:00:00,0,-2.6,-1,93.07,0,0,,0,0,,7.6,340,1012,50.6,6.4,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-01T23:00:00,1,-0.6,0,93.09,0,0,,0,0,,5.4,332,1011,89.6,9.4,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T00:00:00,2,-0.3,0,86.77,0,0,,0,0,,7.6,350,1011,100,10.3,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T01:00:00,2,-0.3,1,93.07,0,0,,0,0,,7.7,19,1011,99.9,10.3,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T02:00:00,2,-0.8,1,93.07,0,0,,0,0,32.4,9.5,19,1011,89.6,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T03:00:00,2,-0.8,0,86.77,0,0,,0,0,36,9.6,19,1011,89.6,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T04:00:00,2,-1.9,0,86.85,0,0,,0,0,36,14.7,9,1011,99.9,10.2,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T05:00:00,1,-2.4,0,93.09,0,0,,0,0,36,11.3,9,1011,100,10.3,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T06:00:00,1,-2.8,0,93.03,0,0,,0,0,36,13,360,1011,100,10.4,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T07:00:00,1,-2.4,-0.9,86.68,0,0,,0,0,36,11.3,360,1011,99.9,10.4,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T08:00:00,1,-2.4,-1,86.61,0,0,,0,0,36,11.3,360,1011,100,10.4,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T09:00:00,1,-1.9,-1,86.6,0,0,,0,0,36,9.5,359,1012,100,10.4,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T10:00:00,1,-1.9,-1,86.56,0,0,,0,0,36,9.5,359,1012,100,10.4,5,0,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T11:00:00,1,-1.9,-1,86.54,0.001,100,"rain,snow",0,0,36,9.4,349,1012.1,100,10.4,10,0,0,,"Snow, Rain, Overcast",rain,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T12:00:00,1,-2.7,-1,86.54,0,0,,0,0,36,13,330,1012.1,100,10.4,16,0.1,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T13:00:00,1,-2.7,-1,86.52,0,0,,0,0,32.4,12.8,320,1013,100,10.4,21,0.1,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T14:00:00,1,-2.7,-1.9,80.57,0,0,,0,0,32.4,12.9,329,1013,100,10.5,24,0.1,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T15:00:00,1,-2.7,-1,86.52,0,0,,0,0,32.4,12.8,300,1013,100,10.5,8,0,0,,Overcast,cloudy,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T16:00:00,1,-3.1,-2,80.49,0,0,,0,0,32.4,14.6,320,1014,100,5.6,3,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,F5447,26029099999,26134099999,26124099999"
Eesti,2021-01-02T17:00:00,0.1,-2.5,-1,92.8,0,0,,0,0,36,7.7,349,1014,100,4.6,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T18:00:00,0,-4.3,-1.9,86.5,0.097,100,"rain,snow",0,0,36,14.8,320,1014.1,100,9.5,0,0,0,,"Snow, Rain, Overcast",rain,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T19:00:00,0,-3.9,-1,92.87,0.003,100,"rain,snow",0,0,43.2,13,319,1015,100,5.5,0,0,0,,"Snow, Rain, Overcast",rain,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T20:00:00,0,-3.9,-1,92.86,0,0,,0,0,43.2,12.9,299,1015,99.9,4.5,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T21:00:00,0,-3.9,-1,92.96,0.967,100,"rain,snow",0,0,43.2,12.8,300,1015,100,6,0,0,0,,"Snow, Rain, Overcast",rain,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T22:00:00,-0.9,-5.1,-1,99.91,0.006,100,"rain,snow",0,0,36,12.9,300,1015.1,97.7,1.1,0,0,0,,"Snow, Rain, Overcast",snow,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-02T23:00:00,-1,-4.7,-1,99.97,0.005,100,"rain,snow",0,0,32.4,11.1,310,1016,100,1,0,0,0,,"Snow, Rain, Overcast",snow,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-01-03T00:00:00,-1,-4.3,-1,99.96,1.946,100,"rain,snow",0,0,36,9.4,310,1016.1,100,1,0,0,0,,"Snow, Rain, Overcast",snow,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
