name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Eesti,2021-06-01T00:00:00,10,10,7,81.7,0.003,100,rain,0,0,7.6,7.5,90,1017,100,10.2,0,0,0,,"Rain, Overcast",rain,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T01:00:00,9,7,7,87.27,0.483,100,rain,0,0,11.5,12.8,80,1017,89.6,10.5,0,0,0,,"Rain, Partially cloudy",rain,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T02:00:00,9,8.5,8,93.3,0,0,,0,0,15.8,5.4,90,1017,99.9,8.5,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T03:00:00,8.1,6.8,8,99.67,0.005,100,rain,0,0,17.6,7.6,80,1017,99.9,10.4,0,0,0,,"Rain, Overcast",rain,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T04:00:00,8.1,6.8,7,93.31,0.967,100,rain,0,0,16.2,7.7,80,1018,94.8,10.4,1,0,0,,"Rain, Overcast",rain,"26135099999,26038099999,EETN,F5447,26029099999,26134099999,26124099999"
Eesti,2021-06-01T05:00:00,9,7.6,7,87.37,0.003,100,rain,0,0,28.8,9.4,99,1018,29.7,10.3,10,0,0,,"Rain, Partially cloudy",rain,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T06:00:00,9,8,7,87.41,0.002,100,rain,0,0,28.8,7.5,89,1019,87.7,10.4,35,0.1,0,,"Rain, Partially cloudy",rain,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T07:00:00,10,10,8,87.45,0,0,,0,0,28.8,9.3,90,1019,50.7,10.5,95,0.3,1,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T08:00:00,11,11,9,87.48,0.002,100,rain,0,0,28.8,9.4,89,1020,90,10.5,249,0.9,2,,"Rain, Partially cloudy",rain,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T09:00:00,13.9,13.9,9,72.1,0,0,,0,0,32.4,14.7,89,1021,90,10.5,454,1.6,5,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T10:00:00,14,14,8,67.31,0,0,,0,0,32.4,13.1,80,1021,50.1,10.5,580,2.1,6,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T11:00:00,16,16,9,63.32,0,0,,0,0,31.9,16.6,90,1021,49.3,10.5,676,2.4,7,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T12:00:00,14,14,7,62.72,0,0,,0,0,35.1,22.3,41,1022,88.3,10.5,403,1.5,4,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T13:00:00,14,14,7,62.68,0,0,,0,0,36.7,20.4,51,1022,60.5,10.5,584,2.1,6,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T14:00:00,15,15,8,62.83,0,0,,0,0,36.7,18.3,31,1023,78.5,10.5,831,3,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T15:00:00,16,16,7,55.26,0,0,,0,0,36.8,20.4,51,1023,87.7,10.5,762,2.7,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T16:00:00,18,18,7,48.83,0,0,,0,0,33.7,20.3,51,1023,90,10.5,714,2.6,7,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T17:00:00,17,17,6.1,48.53,0,0,,0,0,32.6,20.3,41,1023,90,10.5,617,2.2,6,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T18:00:00,17,17,6,48.48,0,0,,0,0,36,20.4,52,1024,60.5,10.5,504,1.8,5,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T19:00:00,17,17,6.1,48.56,0,0,,0,0,36,16.4,51,1024,23.4,10.5,370,1.3,4,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T20:00:00,17,17,4.1,42.46,0,0,,0,0,36,18.2,61,1025,55.3,10.5,234,0.8,2,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T21:00:00,16,16,5.1,48.39,0,0,,0,0,32.4,16.4,60,1025,27.5,10.5,95,0.3,1,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T22:00:00,14,14,5.1,54.83,0,0,,0,0,32.4,11.1,60,1026,22.2,10.5,15,0.1,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-01T23:00:00,12,12,5.1,62.43,0,0,,0,0,28.8,9.3,99,1026,0,10.5,5,0,0,,Clear,clear-night,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T00:00:00,11,11,5.1,66.71,0,0,,0,0,13,5.5,89,1027,0,10.5,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T01:00:00,10,10,5,71.04,0,0,,0,0,11.5,3.7,51,1027,0,10.5,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T02:00:00,8.1,8.1,5,81.08,0,0,,0,0,9.4,3.7,90,1028,0,10.5,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T03:00:00,8,8,5,81.18,0,0,,0,0,9,3.6,70,1028,0,10.4,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T04:00:00,7.6,6.6,5.6,87.61,0,0,,0,0,11.2,6.4,70,1028.6,0,25.9,1,0,0,,Clear,clear-night,"26135099999,F5447,26029099999,26134099999,26124099999"
Eesti,2021-06-02T05:00:00,8,8,5,81.52,0,0,,0,0,11.5,3.7,60,1029,0,10.4,13,0,0,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T06:00:00,8,7.4,6,87.16,0,0,,0,0,11.2,5.5,89,1029,0,10.4,71,0.3,1,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T07:00:00,12,12,8,76.41,0,0,,0,0,11.2,7.5,70,1029,0,10.5,194,0.7,2,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T08:00:00,14,14,7,62.78,0,0,,0,0,10.4,5.4,89,1030,0,10.5,324,1.2,3,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T09:00:00,16,16,5.1,48.45,0,0,,0,0,9.7,9.3,21,1030,0,10.5,458,1.6,5,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T10:00:00,17,17,4.1,42.39,0,0,,0,0,12.2,9.4,40,1030,0,10.5,583,2.1,6,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T11:00:00,18,18,4.1,39.69,0,0,,0,0,14.8,11.1,70,1030,0,10.5,687,2.5,7,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T12:00:00,19,19,6,42.67,0,0,,0,0,16.9,11.1,31,1030,0,10.5,763,2.7,8,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T13:00:00,19,19,7,45.65,0,0,,0,0,28.8,12.8,341,1030,23.2,10.5,808,2.9,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T14:00:00,19,19,7,45.75,0,0,,0,0,28.8,14.5,322,1030,25.7,10.5,815,2.9,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T15:00:00,19,19,6.1,42.79,0,0,,0,0,28.8,16.3,332,1029,20.9,10.5,789,2.8,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T16:00:00,20,20,6.1,40.29,0,0,,0,0,19.8,14.5,331,1029,33.1,10.3,728,2.6,7,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T17:00:00,19,19,6.1,42.82,0,0,,0,0,19.8,16.4,49,1029,33.1,10.5,631,2.3,6,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T18:00:00,18,18,6.1,45.52,0,0,,0,0,19.4,16.4,58,1029,24.3,10.5,510,1.8,5,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T19:00:00,18,18,7,48.71,0,0,,0,0,28.8,12.9,30,1028,23.7,10.5,376,1.4,4,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T20:00:00,18,18,7.1,48.81,0,0,,0,0,28.8,9.5,10,1028,11.5,10.5,239,0.9,2,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T21:00:00,17,17,7.1,51.93,0,0,,0,0,28.8,9.4,40,1028,12.1,10.5,102,0.4,1,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T22:00:00,15,15,7.1,58.99,0,0,,0,0,28.8,7.6,60,1029,0,10.5,20,0.1,0,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-02T23:00:00,14,14,7.1,63,0,0,,0,0,8.6,7.6,60,1029,0,10.5,5,0,0,,Clear,clear-night,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-03T00:00:00,13,13,8,71.76,0,0,,0,0,9.4,9.3,89,1030,0,10.5,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-03T01:00:00,12,12,8,76.39,0,0,,0,0,11.2,7.6,70,1030,14.4,10.2,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-06-03T02:00:00,12,12,8,76.5,0,0,,0,0,12.2,5.5,80,1030,49.3,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
