name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Eesti,2021-07-01T00:00:00,20,20,16,77.83,0,0,,0,0,28.8,11.1,59,1011,43,10.5,381,1.4,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,F4096,26029099999,26134099999,26124099999"
Eesti,2021-07-01T01:00:00,20,20,16,77.84,0,0,,0,0,28.8,12.8,50,1011,28.2,10.5,381,1.4,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,F4096,26029099999,26134099999,26124099999"
Eesti,2021-07-01T02:00:00,20,20,15,73.18,0,0,,0,0,23.8,11.1,60,1011,92.3,10.5,381,1.4,0,,Overcast,cloudy,"26135099999,26038099999,EETN,F4096,26029099999,26134099999,26124099999"
Eesti,2021-07-01T03:00:00,20,20,15,73.19,0,0,,0,0,28.8,9.4,50,1011,78.5,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T04:00:00,20,20,15,73.23,0,0,,0,0,32.4,14.7,60,1011,71.7,10.5,1,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,F5447,26029099999,26134099999,26124099999"
Eesti,2021-07-01T05:00:00,19,19,15,77.79,0,0,,0,0,36,12.9,59,1011,22.2,10.5,14,0.1,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T06:00:00,20,20,16,77.87,0,0,,0,0,36,13,70,1011,29.8,10.5,67,0.2,1,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T07:00:00,20,20,16,77.81,0,0,,0,0,36,14.7,60,1012,33.6,10.5,180,0.6,2,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T08:00:00,21,21,16,73.24,0,0,,0,0,39.6,13,70,1012,0,10.5,290,1,3,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T09:00:00,22,22,17,73.28,0,0,,0,0,39.6,14.7,60,1012,6.9,10.5,428,1.5,4,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T10:00:00,22,22,17,73.15,0,0,,0,0,39.6,16.4,41,1013,0,10.5,543,2,5,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T11:00:00,22.1,22.1,18,77.71,0,0,,0,0,39.6,14.8,30,1013,0,10.5,662,2.4,7,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T12:00:00,23,23,18,73.14,0,0,,0,0,39.6,20.4,50,1013,7.7,10.4,708,2.5,7,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T13:00:00,23,23,17,68.81,0,0,,0,0,43.2,22.2,50,1013,75.6,10.3,762,2.7,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T14:00:00,24,24,15.1,57.33,0,0,,0,0,43.2,23.9,60,1013,71.6,10.4,779,2.8,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T15:00:00,24,24,15.1,57.37,0.009,100,rain,0,0,43.2,23.9,50,1013,33.8,10.4,749,2.7,7,,"Rain, Partially cloudy",rain,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T16:00:00,25,25,15.1,53.97,0,0,,0,0,36,23.8,50,1013,9.9,10.5,694,2.5,7,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T17:00:00,25,25,16,57.46,0,0,,0,0,33.2,27.4,50,1013,27,10.5,608,2.2,6,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T18:00:00,25,25,15.1,54.08,0,0,,0,0,34.6,25.7,49,1013,50.1,10.5,496,1.8,5,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T19:00:00,25,25,16.1,57.57,0,0,,0,0,33.7,25.7,69,1013,33.4,10.5,373,1.3,4,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T20:00:00,24,24,16.1,61.07,0,0,,0,0,31.8,25.6,69,1013,41.6,10.5,242,0.9,2,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T21:00:00,23,23,16,64.8,0,0,,0,0,33.7,18.3,60,1014,19.1,10.5,106,0.4,1,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T22:00:00,22,22,17,73.3,0,0,,0,0,33.7,14.7,59,1014,20.7,10.4,25,0.1,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-01T23:00:00,21,21,18,82.9,0,0,,0,0,34.6,14.6,50,1014,28.4,10.3,7,0,0,,Partially cloudy,partly-cloudy-night,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T00:00:00,20,20,18,88.15,0,0,,0,0,36,13,50,1014,11.7,10.5,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T01:00:00,20,20,18,88.24,0,0,,0,0,32.4,13,50,1014,20.9,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T02:00:00,20,20,18,88.31,0,0,,0,0,39.6,14.8,60,1014,20.9,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T03:00:00,19,19,18,93.85,0,0,,0,0,39.6,13,59,1014,28.7,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T04:00:00,19,19,18,93.86,0,0,,0,0,39.6,11.2,60,1014,28.8,10.5,5,0,0,,Partially cloudy,partly-cloudy-night,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T05:00:00,19,19,18,93.89,0,0,,0,0,39.6,11.2,69,1014,29.1,10.4,19,0.1,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T06:00:00,19,19,18,93.8,0,0,,0,0,36,12.8,70,1014,28.6,10.5,92,0.3,1,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T07:00:00,20,20,17,82.92,0,0,,0,0,36,14.7,80,1014,47,10.5,146,0.5,1,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T08:00:00,20,20,17,82.85,0,0,,0,0,28.8,14.6,89,1014,14.8,10.5,237,0.9,2,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T09:00:00,21,21,16.1,73.3,0,0,,0,0,28.8,16.4,60,1014,43.4,10.5,420,1.5,4,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T10:00:00,23,23,15.1,60.99,0,0,,0,0,32.4,18.3,69,1014,7.5,10.4,549,2,5,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T11:00:00,23,23,16.1,64.93,0,0,,0,0,36,16.5,60,1014,28.7,10.4,605,2.2,6,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T12:00:00,23,23,17,68.93,0,0,,0,0,36,24,30,1014,29,10.4,579,2.1,6,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T13:00:00,23,23,16,64.67,0,0,,0,0,43.2,25.8,51,1014,28.6,10.4,729,2.6,7,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T14:00:00,23,23,16,64.63,0,0,,0,0,37.7,22.2,40,1014,29.2,10.5,766,2.8,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T15:00:00,24,24,14.1,53.82,0,0,,0,0,38,23.9,60,1014,40.8,10.5,759,2.7,8,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T16:00:00,24,24,13.1,50.51,0,0,,0,0,39.2,20.4,60,1014,40.5,10.5,706,2.5,7,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-07-02T17:00:00,25,25,14.1,50.7,0,0,,0,0,39.2,22.2,60,1013,19.1,10.5,620,2.2,6,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
