name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Eesti,2021-02-01T00:00:00,-5.9,-5.9,-6,99.49,0.033,100,snow,0.16,22.61,37.2,3.9,247,993,99.9,3.5,0,0,0,,"Snow, Overcast",snow,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T01:00:00,-5.9,-10.7,-6,99.46,0,0,snow,0.16,22.77,37.2,11.2,201,994,99.9,9.2,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T02:00:00,-4.9,-9,-5,99.46,0.483,100,snow,0.16,22.93,37.2,9.5,221,994,99.9,5.3,0,0,0,,"Snow, Overcast",snow,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T03:00:00,-3.9,-8.8,-5,92.54,0.003,100,snow,0.16,23.09,39.6,13,220,994,99.9,6.2,0,0,0,,"Snow, Overcast",snow,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T04:00:00,-3.9,-8.8,-4,99.21,0,0,snow,0.16,23.25,43.2,13.2,230,994.1,99.7,1.5,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T05:00:00,-3.9,-9.6,-5,92.39,1.932,100,snow,0.16,23.41,43.2,16.6,220,994.1,89.6,10.5,0,0,0,,"Snow, Partially cloudy",snow,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T06:00:00,-3.9,-9.2,-5,92.24,0,0,snow,0.16,23.57,43.2,14.8,220,995,100,10.5,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T07:00:00,-3.9,-9.9,-5,92.42,0,0,snow,0.16,23.73,50.4,18.3,210,995,1.8,10.3,0,0,0,,Clear,clear-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T08:00:00,-3.9,-9.2,-5,92.35,0,0,snow,0.16,23.89,50.4,14.8,230,995.1,92.3,10.3,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T09:00:00,-3.9,-8.8,-5,92.6,0,0,snow,0.12,24.01,54,13,211,996,89.5,9,2,0,0,,Partially cloudy,partly-cloudy-day,"02794099999,26038099999,EETN,F5447,26029099999,26134099999,26124099999"
Eesti,2021-02-01T10:00:00,-3.9,-9.2,-5,92.53,0.193,100,snow,0.12,24.12,54,14.8,230,996.1,99.3,1.6,8,0,0,,"Snow, Overcast",snow,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T11:00:00,-3.9,-9.6,-5,92.44,0.002,100,snow,0.12,24.24,54,16.6,230,997,88.7,4.5,47,0.2,0,,"Snow, Partially cloudy",snow,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T12:00:00,-2.9,-8.3,-5,85.74,0,0,snow,0.12,24.36,50.4,16.6,230,998,88.7,9.1,40,0.1,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T13:00:00,-2.9,-8,-4,92.2,0.193,100,snow,0.12,24.48,47.1,14.9,221,998.1,89.4,5.4,33,0.1,0,,"Snow, Partially cloudy",snow,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T14:00:00,-2,-7.1,-4,85.86,0,0,"rain,snow",0.12,24.6,49.9,16.6,260,999.1,89.3,2.6,32,0.1,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-02-01T15:00:00,-2.9,-8.3,-4,92.19,0,0,snow,0.12,24.72,45.4,16.6,270,1000,89.7,2.6,20,0.1,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
