name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Eesti,2021-04-01T00:00:00,2,-2.4,-0.9,80.6,0,0,,0,0,36,18.3,290,1012,100,10.5,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T01:00:00,2,-1.8,-0.9,80.67,0,0,,0,0,36,14.7,280,1013,97.5,10.5,0,0,0,,Overcast,cloudy,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T02:00:00,2,-1.9,-0.9,80.69,0,0,,0,0,36,14.7,290,1013,82.3,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T03:00:00,2,-0.7,-1,80.73,0,0,,0,0,36,9.4,290,1012,84.8,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T04:00:00,1,-2.7,-1,86.55,0,0,,0,0,32.4,12.9,290,1012,47.2,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T05:00:00,1,-2.7,-1,86.59,0,0,,0,0,28.8,12.9,290,1012,36.7,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T06:00:00,-0.9,-4.7,-1.9,92.86,0,0,,0,0,21.2,11.1,260,1012,90,10.5,0,0,0,,Partially cloudy,partly-cloudy-night,"26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T07:00:00,-0.9,-4.7,-1.9,92.89,0,0,,0,0,19.8,11.1,260,1012,52.4,10.5,10,0,0,,Partially cloudy,partly-cloudy-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T08:00:00,1,-2.3,-1,86.61,0,0,,0,0,20.9,11.1,260,1012,0,10.5,61,0.2,1,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T09:00:00,2,-2.1,0,86.6,0,0,,0,0,28.8,16.4,290,1012,2.3,10.5,207,0.7,2,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T10:00:00,3,-0.6,1,86.48,0,0,,0,0,28.8,14.7,271,1012,0,10.5,336,1.2,3,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T11:00:00,4,0.6,0,75.17,0,0,,0,0,28.8,14.8,290,1012,0,10.5,455,1.6,5,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T12:00:00,5,1.6,1,75.2,0,0,,0,0,32.4,16.6,300,1013,0,10.5,541,1.9,5,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T13:00:00,6,2.8,-0.9,60.98,0,0,,0,0,32.4,16.6,290,1013,5.2,10.5,593,2.1,6,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T14:00:00,7,3.2,-1.9,53.01,0,0,,0,0,31.7,24,290,1012,6.9,10.5,604,2.2,6,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T15:00:00,7,3.4,-1,56.91,0,0,,0,0,34.1,22.2,290,1012,12.1,10.5,575,2.1,6,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T16:00:00,7,3.2,-1,56.94,0,0,,0,0,37.9,24,290,1012,0,10.5,505,1.8,5,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
Eesti,2021-04-01T17:00:00,6,1.9,0,65.37,0,0,,0,0,38.4,24,290,1012,6.9,10.5,405,1.5,4,,Clear,clear-day,"D8937,26135099999,26038099999,EETN,26029099999,26134099999,26124099999"
