name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
switzerland,2021-03-01T00:00:00,-0.5,-0.5,-1.9,90.28,0,0,,0,0,13.7,2.6,298,1033.7,38.5,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06606099999,06625099999,06605099999"
switzerland,2021-03-01T01:00:00,-1.6,-1.6,-2.3,95.23,0,0,,0,0,12.6,1.5,146,1033.8,46,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-03-01T02:00:00,-1.3,-1.3,-2.7,89.73,0,0,,0,0,11.9,3,19,1034,37.6,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06606099999,06625099999,06605099999"
switzerland,2021-03-01T03:00:00,-1.4,-1.4,-2.1,94.85,0,0,,0,0,11.5,0.5,127,1033.6,27.4,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-03-01T04:00:00,-1.3,-1.3,-2,95.11,0,0,,0,0,11.9,1.2,219,1033.4,18.6,,0,0,0,,Clear,clear-night,"06606099999,06628099999,06631099999,06625099999,06605099999,06608099999"
switzerland,2021-03-01T05:00:00,-2.1,-2.1,-2.8,94.95,0,0,,0,0,12.2,0.9,322,1033.5,28.2,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-03-01T06:00:00,1.2,-1.6,-4,68.13,0,0,,0,0,12.2,9,348,1032.7,11.9,,0,0,0,,Clear,clear-night,"06605099999,06604099999"
switzerland,2021-03-01T07:00:00,-2,-2,-3,92.73,0,0,,0,0,12.2,0.4,355,1033.6,0,75,0,0,0,,Clear,clear-night,"06606099999,06628099999,06631099999,06625099999,06605099999,06608099999"
switzerland,2021-03-01T08:00:00,-0.3,-0.3,-3.3,80.38,0,0,,0,0,14,2.5,296,1033.6,10.4,,29,0.1,0,,Clear,clear-day,"06606099999,06625099999,06605099999,E1213,06608099999,06604099999"
switzerland,2021-03-01T09:00:00,-0.2,-0.2,-1.4,91.23,0,0,,0,0,15.8,0.4,5,1033.5,6.2,,177,0.6,2,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T10:00:00,2,2,0.1,87.19,0,0,,0,0,15.1,1.1,304,1032.8,1.5,,354,1.3,4,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T11:00:00,4.6,4.6,1.5,80.24,0,0,,0,0,14.4,4.1,7,1031.9,73.1,,500,1.8,5,,Partially cloudy,partly-cloudy-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T12:00:00,6.7,5.9,2,71.93,0,0,,0,0,15.5,5.1,306,1031.1,3,,596,2.1,6,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T13:00:00,8.5,8,1.5,61.34,0,0,,0,0,15.5,5.1,1,1030.3,0,2,625,2.3,6,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T14:00:00,9.5,8.9,1.8,58.7,0,0,,0,0,15.5,6.1,3,1029.4,2.2,,592,2.1,6,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T15:00:00,10.5,10.5,1.7,54.49,0,0,,0,0,14.4,6.3,359,1028.7,2.2,,500,1.8,5,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T16:00:00,11,11,1.9,53.48,0,0,,0,0,13,9.2,1,1028.4,0.7,,56,0.2,1,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T17:00:00,10.7,10.7,2.3,56.4,0,0,,0,0,11.9,9.3,358,1028.2,0.7,,40,0.1,0,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T18:00:00,8.7,8,2.7,66.08,0,0,,0,0,10.4,5.9,5,1028.9,0.7,,21,0.1,0,,Clear,clear-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-03-01T19:00:00,6,4.2,2.4,77.32,0,0,,0,0,12.2,8.5,30,1030.1,0,5,1.2,0,0,,Clear,clear-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-03-01T20:00:00,4.6,3.2,2.3,85.13,0,0,,0,0,13.3,6.2,23,1030.7,0,,0,0,0,,Clear,clear-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-03-01T21:00:00,3.3,1.2,-0.7,74.8,0,0,,0,0,11.9,7.8,12,1031.5,0,,0,0,0,,Clear,clear-night,"06632099999,06606099999,06625099999,06605099999,06733099999,06608099999"
switzerland,2021-03-01T22:00:00,2.2,2.2,1,91.86,0,0,,0,0,12.2,3.2,15,1031.8,0,,0,0,0,,Clear,clear-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-03-01T23:00:00,1.3,1.3,0.3,93.33,0,0,,0,0,12.6,2.3,77,1032.4,0,,0,0,0,,Clear,clear-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-03-02T00:00:00,2.5,0.2,-1.2,76.69,0,0,,0,0,12.6,8,192,1032.3,0,,0,0,0,,Clear,clear-night,"06606099999,06625099999,06605099999,06608099999,06604099999"
