name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
switzerland,2021-01-01T00:00:00,0.4,0.4,-0.1,96.5,0.541,100,"rain,snow",0.2,0.3,13,0.4,5,1007.5,0,,0,0,0,,"Snow, Rain",snow,"06632099999,06606099999,06628099999,06631099999,06625099999,06605099999"
switzerland,2021-01-01T01:00:00,0.1,0.1,-0.4,96.4,1.795,100,"rain,snow",0,0.5,11.9,1.4,276,1007.3,100,,0,0,0,,"Snow, Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T02:00:00,0.1,0.1,-0.4,96.34,1.702,100,"rain,snow",0,0.5,11.5,0.1,2,1007.3,100,,0,0,0,,"Snow, Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T03:00:00,-1.4,-1.4,-2.1,94.68,0.98,100,"rain,snow",0,0.4,8.6,4.4,21,1007.6,100,,0,0,0,,"Snow, Rain, Overcast",snow,"06606099999,06610099999,06605099999,06608099999,06604099999,06602099999"
switzerland,2021-01-01T04:00:00,0.4,0.4,-0.3,95.29,0.59,100,"rain,snow",0,1.6,8.6,0.4,318,1007.6,100,,0,0,0,,"Snow, Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T05:00:00,0.4,0.4,-0.1,96.6,0.501,100,"rain,snow",0,1.7,6.8,0.4,2,1007.5,100,,0,0,0,,"Snow, Rain, Overcast",rain,"06632099999,06606099999,06628099999,06631099999,06625099999,06605099999"
switzerland,2021-01-01T06:00:00,-1.4,-1.4,-1.6,98.58,0.694,100,"rain,snow",0.4,1.6,6.5,3.9,302,1007.9,100,,0,0,0,,"Snow, Rain, Overcast",snow,"06606099999,06628099999,06625099999,06605099999,06608099999,06604099999"
switzerland,2021-01-01T07:00:00,0.1,0.1,-0.3,97.53,4.288,100,"rain,snow",0.3,1.5,6.5,0.1,12,1008.2,100,0,0,0,0,,"Snow, Rain, Overcast",snow,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T08:00:00,-1.3,-1.3,-1.7,97.44,0.219,100,"rain,snow",0.3,1.4,6.8,3.8,350,1008.6,98.8,,0,0,0,,"Snow, Rain, Overcast",snow,"06606099999,06625099999,06605099999,06733099999,06608099999,06604099999"
switzerland,2021-01-01T09:00:00,0,0,-0.3,97.74,0.191,100,"rain,snow",0.3,1.3,6.5,0.4,5,1008.9,100,,5,0,0,,"Snow, Rain, Overcast",snow,"06632099999,06606099999,06628099999,D3695,06631099999,06625099999,06605099999"
switzerland,2021-01-01T10:00:00,0.6,0.6,-0.1,95.42,0.095,100,"rain,snow",0.2,1.2,10.4,3.2,5,1009.2,96,,9,0,0,,"Snow, Rain, Overcast",snow,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T11:00:00,0.6,0.6,0,95.5,0,0,"rain,snow",0.2,1.6,13,3,13,1009.4,100,,19,0.1,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T12:00:00,1,-0.5,0.1,93.49,0,0,"rain,snow",0.1,1.4,17.3,5.1,26,1009.1,100,,25,0.1,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T13:00:00,1.1,1.1,0.1,92.92,0.021,100,"rain,snow",0,1.3,18,4.5,17,1008.6,90,5,76,0.3,1,,"Snow, Rain, Partially cloudy",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T14:00:00,1.2,-0.7,0.1,92.42,0,0,"rain,snow",0.1,1.1,18.7,6.1,37,1008.4,100,,131,0.5,1,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T15:00:00,1.5,-1,-0.2,88.52,0,0,,0,1,17.3,8.2,24,1008.5,95.2,,79,0.3,1,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T16:00:00,1.2,-1.5,-0.6,87.78,0,0,,0,0.6,15.8,8.6,44,1008.8,92,,48,0.2,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T17:00:00,1.1,-1.4,-0.5,88.89,0,0,,0,0.4,13,8.1,62,1009.2,96.2,,12,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-01T18:00:00,1,-2.2,-0.8,87.48,0,0,,0,0.4,10.4,10.5,44,1009.6,94,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T19:00:00,1,-2.8,-0.9,87.37,0,0,,0,0.3,10.4,12.9,34,1009.6,100,3,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T20:00:00,1,-2.7,-0.7,88.78,0,0,,0,0.3,13.7,12.3,35,1009.7,98.7,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T21:00:00,-0.7,-4.8,-2.1,90.13,0,0,,0,0.2,12.2,12.5,45,1010.1,100,,0,0,0,,Overcast,cloudy,"06606099999,06610099999,06625099999,06605099999,06608099999,06604099999"
switzerland,2021-01-01T22:00:00,1,-3.1,-1,86.8,0,0,,0,0.2,12.6,14.4,31,1010.2,99,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-01T23:00:00,1,-3.1,-0.9,87.13,0,0,"rain,snow",0.1,0.6,12.2,14.8,31,1010.4,100,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T00:00:00,1,-3.2,-0.9,87.11,0,0,"rain,snow",0.1,0.5,14,14.9,38,1010.5,100,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T01:00:00,0.7,-3.9,-1,88.7,0,0,,0,0.2,15.5,16.6,38,1010.6,100,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T02:00:00,0.7,-3.8,-0.9,89.41,0,0,,0,0.3,15.5,16.5,36,1010.7,99.9,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T03:00:00,0.7,-3.7,-0.9,89.51,0,0,,0,0.4,15.8,15.8,33,1010.7,98.2,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T04:00:00,0.6,-3.4,-0.7,90.97,0,0,,0,1,17.3,13.8,38,1010.7,99.3,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T05:00:00,0.7,-2.5,-0.9,89.19,0,0,,0,1.1,19.4,10,43,1010.6,100,,608,2.2,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E5976,06636099999"
switzerland,2021-01-02T06:00:00,0.7,-2.6,-0.9,88.94,0,0,,0,1.1,21.6,10.7,44,1010.5,100,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T07:00:00,0.6,-2.5,-0.9,89.42,0,0,,0,0.9,23.8,9.9,41,1010.5,100,5,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T08:00:00,0.5,-1.7,-0.9,89.77,0,0,,0,1,24.1,6.8,44,1010.6,100,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T09:00:00,0.2,-2,-0.9,91.91,0,0,,0,1.1,25.6,6.7,46,1010.6,100,,5,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T10:00:00,0.6,-3.1,-0.9,89.12,0,0,,0,1,30.6,12.2,35,1010.5,100,,18,0.1,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T11:00:00,0.7,-2.7,-0.9,88.81,0,0,,0,1.1,33.1,11.1,42,1010.6,100,,35,0.1,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T12:00:00,0.7,-2.6,-1,88.91,0,0,,0,1.1,34.2,10.2,44,1010.2,100,,47,0.2,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T13:00:00,0.6,-2.2,-0.9,89.46,0,0,,0,1.1,33.8,8.7,47,1009.9,100,6,60,0.2,1,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T14:00:00,0.6,-2,-1.2,87.78,0,0,,0,1.1,32.8,7.9,46,1009.7,100,,60,0.2,1,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T15:00:00,0.6,-2.3,-1.2,87.85,0,0,,0,1.1,31.7,8.7,46,1009.9,100,,28,0.1,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T16:00:00,0.5,-3.8,-1.6,85.85,0,0,,0,1,29.5,15.6,44,1010,100,,12,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T17:00:00,0.2,-4.1,-1.9,86.06,0,0,,0,0.9,25.9,14.7,43,1009.9,100,,5,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-01-02T18:00:00,0.1,-3.7,-2,85.53,0,0,,0,0.9,20.9,12.3,50,1009.8,100,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T19:00:00,0.1,-3,-2.2,84.86,0,0,,0,0.9,20.5,9.2,49,1009.9,100,7,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T20:00:00,0,-3.5,-1.8,87.69,0,0,,0,0.9,22.7,11.1,38,1010.2,98.5,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-01-02T21:00:00,-0.1,-4.1,-1.8,88.63,0,0,,0,1,22,12.7,38,1010.4,99.3,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
