name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
switzerland,2021-12-01T00:00:00,1.3,1.3,0.6,94.9,0,0,"rain,snow",0.2,0.2,21.9,4.5,184,1021.1,96.4,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T01:00:00,1.9,-0.4,0.7,92.31,0,0,,0,0.18,34,7.4,171,1020,99.3,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T02:00:00,2.2,2.2,0.9,91.42,0,0,,0,0.15,22.3,4.7,185,1018.6,94,,0,0,0,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T03:00:00,1.7,-1.7,0.8,93.31,0,0,,0,0.13,18.1,12,113,1017.5,90,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T04:00:00,1.6,-1.1,0.6,93.3,0,0,,0,0.1,23.9,9,177,1016.2,85,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T05:00:00,1.5,-0.8,0.6,93.7,0,0,,0,0.08,15.5,7.5,198,1015.2,81.4,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T06:00:00,2.1,-1.3,0.7,90.58,0,0,,0,0.05,23.4,11.9,173,1014.2,85.2,,0,0,0,,Partially cloudy,partly-cloudy-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T07:00:00,1.8,-1.4,0.4,90.73,0,0,,0,0.03,26.1,10.9,111,1013.7,10,15,0,0,0,,Clear,clear-night,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-12-01T08:00:00,2.7,-1.1,0.7,86.58,0,0,,0,2.7,28.8,15.3,237,1012.8,88.5,,5,0,0,,Partially cloudy,partly-cloudy-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-12-01T09:00:00,2.8,0.3,0.7,86.49,0,0,,0,2.6,28.8,8.8,118,1011.8,90.4,,50,0.2,1,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-12-01T10:00:00,2.9,0.5,0.9,87.14,0,0,,0,2.6,32.4,8.6,189,1011,95.2,,209,0.8,2,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-12-01T11:00:00,4.5,2.1,2.1,84.56,0,0,,0,2.4,37.7,9.7,184,1009.4,95.9,,143,0.5,1,,Overcast,cloudy,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-12-01T12:00:00,4.1,1.7,1.7,84.19,0,0,,0,2.2,42.8,9.8,169,1007.6,88.5,,308,1.1,3,,Partially cloudy,partly-cloudy-day,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
