name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
switzerland,2021-08-01T00:00:00,15,15,13.7,91.99,1.04,100,rain,0,0,11.5,1.5,222,1012.5,100,,0,0,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-08-01T01:00:00,14.9,14.9,13.6,91.87,1.04,100,rain,0,0,12.6,3.1,217,1012.6,100,,0,0,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-08-01T02:00:00,14.4,14.4,13.4,93.84,2.412,100,rain,0,0,12.2,4,264,1012.2,100,,0,0,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-08-01T03:00:00,14,14,13,93.43,1.764,100,rain,0,0,11.5,2.7,297,1011.4,100,,0,0,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-08-01T04:00:00,14,14,13,93.25,0.581,100,rain,0,0,13.7,2.7,279,1011.6,100,,0,0,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-08-01T05:00:00,13.6,13.6,12.6,94.01,4.112,100,rain,0,0,14,0.7,255,1011.7,100,,0,0,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,06636099999"
switzerland,2021-08-01T06:00:00,9.1,6.4,8.7,97.08,0.154,100,rain,0,0,12.6,19.1,335,1011.4,100,,0,0,0,,"Rain, Overcast",rain,"06605099999,06604099999"
switzerland,2021-08-01T07:00:00,13.4,13.4,12.2,92.1,0.241,100,rain,0,0,9.4,4.4,352,1011.7,100,,7,0,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-08-01T08:00:00,13,13,11.6,91.2,0.702,100,rain,0,0,12.6,3.2,76,1012.1,100,1,18,0.1,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-08-01T09:00:00,13,13,11.8,92.11,1.388,100,rain,0,0,8.3,0.9,131,1012.6,100,,33,0.1,0,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-08-01T10:00:00,13.1,13.1,11.2,88.29,1.282,100,rain,0,0,11.2,1.1,360,1013.1,99.7,,67,0.2,1,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-08-01T11:00:00,13.6,13.6,11.8,88.91,0.689,100,rain,0,0,18.4,2.7,262,1013.4,99,,118,0.4,1,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-08-01T12:00:00,13.7,13.7,11.7,87.79,0.464,100,rain,0,0,20.9,1.8,304,1013.6,74.9,,135,0.5,1,,"Rain, Partially cloudy",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-08-01T13:00:00,14.1,14.1,11.9,86.47,0.541,100,rain,0,0,22,2.5,345,1013.5,89.9,,173,0.6,2,,"Rain, Partially cloudy",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
switzerland,2021-08-01T14:00:00,15.1,15.1,12.5,84.67,0.177,100,rain,0,0,22.3,4.1,255,1013.1,100,10,268,1,3,,"Rain, Overcast",rain,"06635099999,06632099999,06638099999,06628099999,06631099999,E1213,06636099999"
