name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
alesund norway,2020-07-01T00:00:00,10,10,6,75.8,0,0,,0,0,41.8,22,38,997,27.7,10,5,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-07-01T01:00:00,10,10,6,75.84,0,0,,0,0.1,40.7,27.3,29,997.9,38.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-07-01T02:00:00,9,5.3,6.8,86.2,0,0,,0,0,18.9,30,48,997.9,71.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01321099999"
alesund norway,2020-07-01T03:00:00,9,5.3,6,81.35,0.048,100,rain,0,0.1,38.9,29.3,28,997.9,27.7,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-07-01T04:00:00,9,5.6,4,70.89,0,0,,0,0.1,38.5,25.5,38,998,0,10,7,0,0,,Clear,clear-day,"01210099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-07-01T05:00:00,8.9,6,3.1,66.89,0,0,,0,0,36.7,21,25,998,27.7,10,15,0.1,0,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-07-01T06:00:00,10,7.3,4,66.13,0,0,,0,0,34.2,20.3,29,999,50,10,44,0.2,0,,Partially cloudy,partly-cloudy-day,"01210099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-07-01T07:00:00,11,11,3,57.71,0,0,,0,0,31.3,16.2,39,999,50,10,85,0.3,1,,Partially cloudy,partly-cloudy-day,"01210099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-07-01T08:00:00,11,11,4.8,65.28,0,0,,0,0,19,15.8,57,999,38.5,10,109,0.4,1,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-07-01T09:00:00,9.1,7.4,4.9,75.13,0,0,,0,0,24.5,11.1,341,999,60.2,10,145,0.5,1,,Partially cloudy,partly-cloudy-day,"01210099999,ENAL,E1600,01218099999,01321099999"
