name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"alesund, norway",2020-04-01T00:00:00,5.5,3.4,3.6,87.49,0.431,100,rain,0,2.23,27,9.1,274,1013.2,94.5,8,0,0,0,,"Rain, Overcast",rain,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T01:00:00,5.1,2.3,3.2,87.45,0.431,100,rain,0,2.21,23.8,12.4,249,1012.2,71.6,7,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T02:00:00,6,2.1,3.4,83.1,0,0,,0,2.19,24.8,22.8,259,1011.2,60.2,5,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T03:00:00,5.7,1.6,2.5,80,0.478,100,rain,0,2.17,27.4,22.6,239,1010.2,60.2,8,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T04:00:00,5.6,1.1,2.3,79.42,0.191,100,rain,0,2.15,33.1,26.5,232,1008.3,38.5,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T05:00:00,6,1.6,1.9,75.08,0,0,,0,2.13,36.4,27.6,232,1007.3,38.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T06:00:00,5.5,0.7,1.5,75.4,0.052,100,rain,0,2.11,40,29.9,218,1006.2,60.2,8,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T07:00:00,5,0.3,1.5,77.87,0.209,100,rain,0,2.09,43.9,27.6,224,1004.3,89.1,9,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T08:00:00,5,-0.1,1.8,79.87,0.313,100,rain,0,2.06,18,33,232,1002.4,89.1,7,4.2,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T09:00:00,5.1,-0.2,1.9,79.89,0.365,100,rain,0,2.09,47.2,34.6,209,1001.4,60.2,8,7,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T10:00:00,5.7,0.1,2.6,80.49,0.522,100,rain,0,2.11,49,41.6,218,1000.3,89.1,5,14,0.1,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-04-01T11:00:00,5.3,-0.2,2.4,81.52,1.147,100,rain,0,2.13,50.8,37.9,223,999.3,60.2,10,30,0.1,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
