name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"alesund, norway",2020-03-01T00:00:00,3.9,-1.8,-6.6,46.51,0,0,,0,2.46,50.4,33.9,91,979,100,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T01:00:00,3.4,-2.1,-5.6,51.77,0,0,,0,2.44,46.9,30.5,109,978,77,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T02:00:00,3.5,-2,-4.9,54.27,0,0,,0,2.42,46.4,31.8,89,977,100,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T03:00:00,3.6,-2,-4.4,55.72,0,0,,0,2.4,42.1,32.4,63,976.9,100,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T04:00:00,3.1,-2.5,-3.3,62.82,0,0,,0,2.38,39.2,30.8,71,976,94.5,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T05:00:00,2.6,-2.7,-3.1,66.24,0,0,,0,2.36,36.4,26.8,72,976,100,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T06:00:00,1.4,-4.3,-1.8,79.24,0,0,"rain,snow",0.2,2.34,34.2,26.8,72,976,100,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T07:00:00,1.7,-3.9,-1.6,78.69,0,0,"rain,snow",0.4,2.32,35.9,26.7,63,975.9,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T08:00:00,1.6,-4.6,-2,77.15,0,0,"rain,snow",0.6,2.3,38.5,32,73,975,60.2,10,7,0,0,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T09:00:00,1.9,-4.4,-3.2,68.85,0,0,"rain,snow",0.8,2.3,41,33.6,73,974.9,60.2,10,28,0.1,0,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T10:00:00,1.9,-4.6,-3.8,66.09,0,0,"rain,snow",0.8,2.3,41,36.9,61,974.9,89.1,10,70,0.3,1,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T11:00:00,2.1,-4.8,-3.6,65.66,0,0,rain,0.6,2.3,40,44.2,62,974,100,10,147,0.5,1,,Overcast,cloudy,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T12:00:00,2.8,-3.7,-4.1,60.64,0,0,rain,0.5,2.3,37.1,40.2,61,974,99.1,10,197,0.7,2,,Overcast,cloudy,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T13:00:00,3.1,-2.7,-5.2,54.45,0,0,,0,2.3,33.6,33.6,61,973.9,99.4,10,179,0.6,2,,Overcast,cloudy,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T14:00:00,3.4,-2.6,-5.9,50.48,0,0,,0,2.3,35.3,37,62,973.1,90.2,10,115,0.4,1,,Overcast,cloudy,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T15:00:00,3.6,-1.9,-5,53.42,0,0,,0,2.3,36.4,31.9,71,973,78.7,10,111,0.4,1,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T16:00:00,3.5,-1.8,-5.3,52.75,0,0,,0,2.3,36.7,29.1,62,973.1,54.1,10,131,0.5,1,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T17:00:00,2.9,-2.7,-5.1,55.97,0,0,,0,2.3,35.6,29.8,56,973.1,49.7,10,55,0.2,1,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,E1600,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T18:00:00,2.3,-3.9,-5.1,57.83,0,0,,0,2.3,33.5,35.1,62,974,70.3,10,11,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,E1600,01224099999,01321099999"
"alesund, norway",2020-03-01T19:00:00,2.6,-2.9,-4.5,59.58,0,0,,0,2.3,31.9,27.7,54,974.1,82.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T20:00:00,2.9,-1.1,-3.7,62.13,0,0,,0,2.3,30.6,16.3,103,974,60.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T21:00:00,2.1,-1,-1.8,75.34,0,0,,0,2.3,28.8,11,102,975,60.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T22:00:00,1.8,-3.8,-2,75.85,0,0,,0,2.3,25.6,27.3,54,975,71.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-01T23:00:00,1.2,-4.6,-2.6,75.72,0,0,,0,2.3,24.5,27.3,54,975.1,89.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-02T00:00:00,1.5,-4.3,-2.2,76.19,0,0,,0,2.3,23.8,27.7,63,975.1,94.5,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
"alesund, norway",2020-03-02T01:00:00,1.2,-4.6,-2.2,77.84,0,0,,0,2.3,13.2,27.8,54,975.1,100,10,0,0,0,,Overcast,cloudy,"01210099999,01209099999,ENAL,01218099999,01224099999,01321099999"
