name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
alesund norway,2020-10-01T00:00:00,13.6,13.6,8.5,71.04,0,0,,0,0,19.3,14.9,108,1009,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01217099999,01205099999,ENML,01218099999,01321099999"
alesund norway,2020-10-01T01:00:00,13.6,13.6,8,69.02,0,0,,0,0,20.9,16.9,115,1008.9,0,10,0,0,0,,Clear,clear-night,"01217099999,01205099999,ENML,01218099999,01321099999"
alesund norway,2020-10-01T02:00:00,13.6,13.6,8.5,71.28,0,0,,0,0,23.4,17.5,349,1008.8,0,10,0,0,0,,Clear,clear-night,"01217099999,01205099999,ENML,01218099999,01321099999"
alesund norway,2020-10-01T03:00:00,13.3,13.3,8.8,74.31,0,0,,0,0,16.4,15,49,1008.5,0,10,0,0,0,,Clear,clear-night,"01217099999,01205099999,ENML,01218099999,01321099999"
alesund norway,2020-10-01T04:00:00,13.4,13.4,8.7,73.6,0,0,,0,0,17.9,12.6,9,1008.2,0,10,0,0,0,,Clear,clear-night,"01217099999,01205099999,ENML,01218099999,01321099999"
alesund norway,2020-10-01T05:00:00,14.1,14.1,8,66.68,0,0,,0,0,26.2,20.2,116,1008.5,0,10,0,0,0,,Clear,clear-night,"01217099999,ENML,01218099999,01212099999,01321099999"
alesund norway,2020-10-01T06:00:00,13.9,13.9,8,67.94,0,0,,0,0,10.5,17.2,129,1007.1,88,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENOV,ENAL,01205099999,01218099999,01321099999"
alesund norway,2020-10-01T07:00:00,13.8,13.8,8,68.07,0,0,,0,0,18,16,120,1007,31.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENOV,ENAL,01205099999,01218099999,01321099999"
alesund norway,2020-10-01T08:00:00,13.8,13.8,8,67.98,0,0,,0,0,20.7,7.9,187,1007.1,12.8,10,10,0,0,,Clear,clear-day,"01210099999,ENOV,ENAL,01205099999,E1600,01218099999,01321099999"
alesund norway,2020-10-01T09:00:00,13.9,13.9,8,67.6,0,0,,0,0,20.5,14.3,130,1007.1,25,10,47,0.2,0,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,ENAL,ENML,E1600,01218099999,01321099999"
alesund norway,2020-10-01T10:00:00,15.8,15.8,8.1,60.09,0,0,,0,0,28.2,16,130,1007.1,42.2,10,136,0.5,1,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,ENAL,01205099999,E1600,01218099999,01321099999"
alesund norway,2020-10-01T11:00:00,18,18,8.6,54.19,0,0,,0,0,39.4,18.3,125,1008.1,76.3,10,142,0.5,1,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,01209099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-10-01T12:00:00,18.1,18.1,7.8,51.09,0,0,,0,0,39.5,18.2,117,1008.1,66.5,10,196,0.7,2,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,01209099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-10-01T13:00:00,19,19,7.9,48.61,0,0,,0,0,32.3,16.6,129,1008.1,31.6,10,273,1,3,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,ENAL,ENML,E1600,01218099999,01321099999"
alesund norway,2020-10-01T14:00:00,18.1,18.1,7.9,51.41,0,0,,0,0,36.6,21.8,127,1008.1,38.5,10,409,1.5,4,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,ENAL,ENML,E1600,01218099999,01321099999"
alesund norway,2020-10-01T15:00:00,19.1,19.1,7.9,48.2,0,0,,0,0,20.9,18,130,1008.1,27.8,10,320,1.2,3,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,ENAL,ENML,E1600,01218099999,01321099999"
alesund norway,2020-10-01T16:00:00,19.1,19.1,7.7,47.55,0,0,,0,0,40.4,15.5,114,1008.1,16.5,10,341,1.2,3,,Clear,clear-day,"01210099999,ENOV,01209099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-10-01T17:00:00,18.9,18.9,8.6,51.49,0,0,,0,0,37.4,17.4,118,1008.1,37.6,10,168,0.6,2,,Partially cloudy,partly-cloudy-day,"01210099999,ENOV,01209099999,ENAL,E1600,01218099999,01321099999"
alesund norway,2020-10-01T18:00:00,18,18,7.8,51.47,0,0,,0,0,33.9,16.5,101,1008.1,78.5,10,42,0.2,0,,Partially cloudy,partly-cloudy-day,"01210099999,01209099999,ENAL,ENML,E1600,01218099999,01321099999"
alesund norway,2020-10-01T19:00:00,17,17,7.9,55.17,0,0,,0,0,12.9,21.8,119,1008.1,27.5,10,14,0.1,0,,Partially cloudy,partly-cloudy-day,"01210099999,ENAL,01217099999,ENML,E1600,01218099999,01321099999"
alesund norway,2020-10-01T20:00:00,16.9,16.9,6.8,51.52,0,0,,0,0,20.9,23,119,1008.1,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENOV,ENAL,ENML,01218099999,01321099999"
alesund norway,2020-10-01T21:00:00,15.5,15.5,7.7,59.68,0.052,100,rain,0,0,16.5,23.9,90,1008.2,75.8,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,ENOV,01209099999,ENAL,01218099999,01321099999"
alesund norway,2020-10-01T22:00:00,16.9,16.9,6,48.46,0,0,,0,0,25.5,22.3,100,1008.1,0,10,0,0,0,,Clear,clear-night,"01210099999,ENAL,01217099999,ENML,01218099999,01321099999"
alesund norway,2020-10-01T23:00:00,15.7,15.7,6.8,55.41,0,0,,0,0,17,22.9,114,1008.1,62.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,01209099999,ENAL,ENML,01218099999,01321099999"
alesund norway,2020-10-02T00:00:00,15.9,15.9,5,48.16,0,0,,0,0,23.9,27.3,119,1008.1,0,10,0,0,0,,Clear,clear-night,"01210099999,ENAL,01217099999,ENML,01218099999,01321099999"
alesund norway,2020-10-02T01:00:00,15.5,15.5,4,46.21,0,0,,0,0,15.1,26.1,112,1008.1,0,10,0,0,0,,Clear,clear-night,"01210099999,01209099999,ENAL,ENML,01218099999,01321099999"
alesund norway,2020-10-02T02:00:00,15.9,15.9,4,45.26,0,0,,0,0,27.8,29,129,1008.1,0,10,0,0,0,,Clear,clear-night,"01210099999,ENAL,01217099999,ENML,01218099999,01321099999"
alesund norway,2020-10-02T03:00:00,15.9,15.9,5,48.47,0,0,,0,0,17.1,28.7,128,1008.1,0,10,0,0,0,,Clear,clear-night,"01210099999,ENAL,01217099999,ENML,01218099999,01321099999"
alesund norway,2020-10-02T04:00:00,15.9,15.9,5,48.3,0,0,,0,0,22.2,27.1,128,1008.1,0,10,0,0,0,,Clear,clear-night,"01210099999,ENAL,01217099999,ENML,01218099999,01321099999"
alesund norway,2020-10-02T05:00:00,16,16,5,48.26,0,0,,0,0,28.9,25.5,120,1008.1,0,10,0,0,0,,Clear,clear-night,"01210099999,ENAL,01205099999,ENML,01218099999,01321099999"
alesund norway,2020-10-02T06:00:00,15.7,15.7,6.9,55.74,0,0,,0,0,22,21.4,129,1008.1,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENOV,ENAL,01205099999,01218099999,01321099999"
alesund norway,2020-10-02T07:00:00,15.7,15.7,7.9,59.68,0,0,,0,0,22.7,22.6,129,1008.1,91.8,10,0,0,0,,Overcast,cloudy,"01210099999,ENOV,ENAL,01205099999,01218099999,01321099999"
