name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
alesund norway,2020-12-01T00:00:00,5.9,1.7,3,81.44,0,0,,0,1,2.3,25.3,9,1013,89.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T01:00:00,5.9,1.2,3,81.44,0.239,100,rain,0,0,3.9,30.9,358,1014,89.1,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T02:00:00,5.9,1.9,2,76,0.539,100,rain,0,0.2,3,23.6,358,1015,89.1,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T03:00:00,5,0.3,3,87.15,0.096,100,rain,0,0.2,3.2,27.1,20,1016,100,10,0,0,0,,"Rain, Overcast",rain,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T04:00:00,4.9,0.3,2.1,82.01,0.196,100,rain,0,0.3,7.6,25.9,360,1017.1,50,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T05:00:00,5,0.3,0.1,70.66,0.048,100,rain,0,0.3,4.5,27.1,9,1018,89.1,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T06:00:00,5,0.8,-0.9,65.79,0.048,100,rain,0,0.3,6.1,21.8,348,1019,89.1,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T07:00:00,5,1.8,-1.9,61.24,0,0,,0,0.3,6.1,14.5,348,1019,89.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T08:00:00,3,0.5,-2.7,66.63,0.335,100,rain,0,0.3,7.6,8.9,9,1020.1,89.1,10,0,0,0,,"Rain, Partially cloudy",rain,"01210099999,01209099999,ENAL,01218099999,01321099999"
alesund norway,2020-12-01T09:00:00,4,2.1,-1.9,65.49,0,0,,0,0.3,7.2,7.5,350,1021,89.1,10,0,0,0,,Partially cloudy,partly-cloudy-night,"01210099999,ENAL,01218099999,01321099999"
